ID,Severity,Start_Time,City,County,State,Start_Lat,Start_Lng,Weather_Condition,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Crossing,Junction,Station,Stop,Traffic_Signal,Sunrise_Sunset
A-1138,1,2022-07-08 19:24:11,Charlotte,Mecklenburg,NC,35.16549793666196,-80.8378496392554,Fair,57.7,58.8,9.7,4.1,True,False,False,False,True,Night
A-1139,2,2022-08-23 15:14:09,Charlotte,Mecklenburg,NC,35.22675595334997,-80.8453058003836,Clear,59.4,55.2,7.9,4.6,False,False,False,False,True,Day
A-1140,3,2022-07-06 17:51:51,Dallas,Dallas,TX,32.817762389713835,-96.85342226279523,Clear,82.2,86.7,10.0,9.6,False,False,False,False,False,Day
A-1141,2,2022-12-12 11:11:00,Austin,Travis,TX,30.235186514733176,-97.71329789214386,Clear,82.8,68.6,9.1,14.0,False,True,False,False,False,Day
A-1142,2,2022-10-27 09:17:46,Miami,Miami-Dade,FL,25.77703303200595,-80.22047465781364,Cloudy,52.2,70.8,6.1,0.0,False,False,False,False,True,Day
A-1143,2,2022-08-15 06:48:07,Orlando,Orange,FL,28.5654759274682,-81.28308270811667,Fair,35.0,61.4,7.2,5.3,False,True,False,False,True,Day
A-1144,2,2022-08-13 17:21:25,Charlotte,Mecklenburg,NC,35.154102195767614,-80.7806184842915,Overcast,37.5,60.0,8.6,11.4,True,True,False,False,True,Day
A-1145,3,2022-09-01 16:08:20,Miami,Miami-Dade,FL,25.710077670511197,-80.2748776304221,Cloudy,82.6,97.6,9.2,0.0,False,False,False,False,True,Day
A-1146,2,2022-06-24 07:51:42,Seattle,King,WA,47.491961168212676,-122.34476049241033,Clear,85.4,52.7,8.1,8.5,False,False,False,False,False,Day
A-1147,1,2022-05-30 12:32:06,Austin,Travis,TX,30.278536690092558,-97.66268584207015,Overcast,65.3,64.4,5.4,8.8,False,False,False,False,False,Day
A-1148,2,2022-01-28 12:08:10,Dallas,Dallas,TX,32.870948485620765,-96.76386493643346,Light Rain,69.9,100.0,7.7,9.2,False,False,False,False,False,Day
A-1149,2,2022-04-26 15:47:50,Seattle,King,WA,47.57159084497419,-122.32764633108602,Fair,91.7,86.5,10.0,2.5,False,False,False,True,False,Day
A-1150,3,2022-06-15 19:14:34,Seattle,King,WA,47.59656562728928,-122.44836162619738,Rain,95.2,67.6,9.3,6.8,False,False,False,False,True,Night
A-1151,3,2022-03-05 14:53:27,Orlando,Orange,FL,28.588966172745984,-81.39007836249003,Overcast,75.2,29.8,10.0,2.2,False,False,False,False,False,Day
A-1152,2,2022-11-26 13:03:09,Seattle,King,WA,47.61949378227658,-122.32158188576255,Fair,64.7,100.0,10.0,11.4,True,False,False,False,False,Day
A-1153,2,2022-06-10 04:56:29,Orlando,Orange,FL,28.48961549102791,-81.48199861943463,Rain,58.5,55.2,5.7,2.7,False,False,False,False,True,Night
A-1154,2,2022-01-05 05:48:42,Orlando,Orange,FL,28.614615379345025,-81.34853115969835,Cloudy,60.8,61.7,7.8,7.1,False,False,False,False,False,Night
A-1155,4,2022-06-29 07:57:52,Dallas,Dallas,TX,32.786566212111694,-96.83209222636857,Fair,53.4,80.6,10.0,15.4,False,False,False,False,False,Day
A-1156,3,2022-10-30 03:41:41,Austin,Travis,TX,30.255589218367763,-97.72803514608466,Fair,74.8,55.9,10.0,11.5,False,False,False,False,False,Night
A-1157,3,2022-06-14 16:25:14,Los Angeles,Los Angeles,CA,34.044727871112954,-118.23710869122594,Light Rain,63.0,64.3,10.0,0.0,False,True,False,False,False,Day
A-1158,2,2022-12-19 16:26:17,Seattle,King,WA,47.6357434445239,-122.34487138264909,Clear,52.7,61.3,10.0,5.8,False,True,False,False,False,Day
A-1159,3,2022-06-14 06:18:11,Seattle,King,WA,47.57553067478933,-122.29252155658611,Fair,81.9,52.7,10.0,7.3,False,False,False,False,False,Day
A-1160,3,2022-06-13 17:04:23,Los Angeles,Los Angeles,CA,34.13078103952441,-118.22963563278797,Fair,73.3,67.0,5.6,6.2,False,False,False,False,False,Day
A-1161,2,2022-07-24 06:29:14,Austin,Travis,TX,30.330131667025157,-97.60730512734773,Fair,68.9,47.3,8.3,8.6,False,False,False,False,False,Day
A-1162,2,2022-07-08 08:58:37,Los Angeles,Los Angeles,CA,34.05262398887182,-118.15480430347719,Cloudy,62.6,37.3,10.0,9.5,False,True,False,False,False,Day
A-1163,4,2022-10-01 07:33:26,Miami,Miami-Dade,FL,25.76478046931887,-80.24242234989933,Fair,71.9,70.8,10.0,14.3,False,True,False,False,True,Day
A-1164,2,2022-08-05 09:40:31,Orlando,Orange,FL,28.49599791401353,-81.3198591988289,Clear,59.8,85.0,10.0,5.1,True,False,False,False,False,Day
A-1165,2,2022-09-03 07:52:57,Los Angeles,Los Angeles,CA,34.02033302993114,-118.28053161010999,Light Rain,106.5,45.1,10.0,10.0,False,False,False,False,True,Day
A-1166,2,2022-12-13 12:21:41,Austin,Travis,TX,30.21043018295869,-97.80181559182476,Cloudy,99.2,49.5,10.0,6.3,False,False,False,False,False,Day
A-1167,2,2022-03-22 10:45:29,Seattle,King,WA,47.595996273360555,-122.40590613024563,Light Rain,52.7,60.1,8.2,13.3,False,False,False,False,False,Day
A-1168,2,2022-06-25 22:36:15,Charlotte,Mecklenburg,NC,35.2302171759978,-80.86100779629862,Clear,61.1,60.1,10.0,8.6,False,False,False,False,False,Night
A-1169,2,2022-09-17 04:04:02,Los Angeles,Los Angeles,CA,33.97269611299378,-118.19340640156292,Cloudy,51.5,20.6,10.0,7.2,False,False,False,False,False,Night
A-1170,3,2022-03-06 06:09:04,Miami,Miami-Dade,FL,25.79614559108985,-80.1838819923883,Cloudy,36.9,51.5,10.0,6.0,False,False,True,False,True,Day
A-1171,3,2022-12-11 04:24:07,Dallas,Dallas,TX,32.73315586395665,-96.77157705819258,Fair,90.6,95.9,9.9,3.5,True,False,False,False,False,Night
A-1172,3,2022-05-07 15:20:01,Chicago,Cook,IL,41.898690586186405,-87.79115359921335,Overcast,62.8,87.9,10.0,10.5,False,False,False,False,False,Day
A-1173,2,2022-03-20 04:31:07,Dallas,Dallas,TX,32.81706251010701,-96.80845084137191,Clear,48.6,94.1,9.6,3.7,True,False,False,False,True,Night
A-1174,2,2022-05-11 17:29:18,Miami,Miami-Dade,FL,25.827052695390172,-80.24442437275584,Fair,39.0,72.4,9.6,0.0,False,True,False,False,False,Day
A-1175,1,2022-07-17 12:22:17,Dallas,Dallas,TX,32.83155267112375,-96.87599904619971,Cloudy,68.3,49.4,8.7,3.2,False,False,False,False,False,Day
A-1176,2,2022-09-01 13:22:32,Charlotte,Mecklenburg,NC,35.30993212032183,-80.90329292106965,Fair,70.4,65.1,6.4,7.6,False,True,False,False,False,Day
A-1177,2,2022-06-27 13:17:53,Austin,Travis,TX,30.307974466614983,-97.73955374846486,Cloudy,71.2,72.0,10.0,2.1,False,False,False,False,False,Day
A-1178,3,2022-12-04 07:32:06,Los Angeles,Los Angeles,CA,34.0605862024819,-118.21081195457278,Clear,81.1,53.4,8.9,3.8,False,False,False,False,False,Day
A-1179,2,2022-01-15 07:00:55,Austin,Travis,TX,30.243566305103002,-97.78861988418096,Cloudy,78.4,25.5,9.4,0.0,False,False,False,False,False,Day
A-1180,1,2022-12-17 08:38:18,Charlotte,Mecklenburg,NC,35.22112810586815,-80.81364569625127,Clear,45.7,78.1,10.0,3.7,False,False,False,False,True,Day
A-1181,2,2022-02-21 14:00:32,Chicago,Cook,IL,41.95957309243326,-87.58897938011715,Fair,48.7,51.0,8.0,13.8,False,False,False,False,False,Day
A-1182,2,2022-03-08 07:49:55,Miami,Miami-Dade,FL,25.751807936311568,-80.17531908828009,Clear,79.6,72.5,10.0,4.5,False,False,False,False,False,Day
A-1183,4,2022-03-23 06:31:58,Dallas,Dallas,TX,32.776442773613084,-96.83991290612316,Fair,55.7,28.4,8.8,6.6,False,False,False,False,True,Day
A-1184,4,2022-05-18 20:36:40,Atlanta,Fulton,GA,33.82281115022474,-84.41286704538012,Cloudy,43.0,47.2,8.9,16.0,False,False,False,False,False,Night
A-1185,2,2022-02-10 02:49:54,Los Angeles,Los Angeles,CA,34.040533893698175,-118.22731124150472,Light Rain,44.4,67.8,2.8,8.3,False,False,False,False,False,Night
A-1186,2,2022-06-26 17:32:18,Atlanta,Fulton,GA,33.709259732725705,-84.42378435207144,Fair,79.1,72.6,9.5,8.2,True,False,False,False,True,Day
A-1187,2,2022-11-03 16:56:41,Orlando,Orange,FL,28.594959270703626,-81.34686791716334,Clear,78.8,75.0,7.3,3.2,False,False,False,False,False,Day
A-1188,3,2022-12-30 08:51:01,Los Angeles,Los Angeles,CA,34.010824566373785,-118.29909973773452,Fair,66.9,58.6,8.4,7.9,False,True,False,False,False,Day
A-1189,1,2022-05-20 06:09:40,Miami,Miami-Dade,FL,25.781890869692393,-80.1727524555394,Cloudy,50.9,63.9,7.6,13.9,False,False,False,False,False,Day
A-1190,2,2022-11-16 06:07:25,Orlando,Orange,FL,28.54974146795895,-81.33385303401501,Clear,64.1,67.8,7.7,2.2,False,False,False,False,False,Day
A-1191,2,2022-11-04 16:10:40,Los Angeles,Los Angeles,CA,34.06798697817854,-118.2341267948886,Fair,62.6,66.4,8.7,6.3,False,False,False,False,False,Day
A-1192,2,2022-04-17 15:19:08,Dallas,Dallas,TX,32.655712179188185,-96.84652428996237,Fair,58.4,71.4,10.0,2.3,False,False,False,False,False,Day
A-1193,2,2022-03-14 16:59:14,Miami,Miami-Dade,FL,25.80072333943234,-80.27332170631637,Clear,75.3,37.0,10.0,13.5,False,False,False,False,False,Day
A-1194,2,2022-09-23 19:23:32,Dallas,Dallas,TX,32.77372525167598,-96.85236374274822,Clear,57.8,97.3,9.5,2.3,False,False,False,False,False,Night
A-1195,2,2022-07-21 15:44:39,Los Angeles,Los Angeles,CA,34.08301414561636,-118.21933045733024,Clear,73.1,56.3,8.2,4.2,False,False,False,False,False,Day
A-1196,2,2022-02-21 06:20:04,Seattle,King,WA,47.63123966756135,-122.34239802812445,Fair,70.0,58.1,8.5,2.4,False,False,False,False,False,Day
A-1197,4,2022-12-04 07:20:03,Chicago,Cook,IL,41.89389655039147,-87.65982613669902,Clear,43.4,54.2,10.0,1.5,False,False,False,False,False,Day
A-1198,2,2022-10-26 17:30:25,Chicago,Cook,IL,41.858241006128274,-87.60991323781671,Fair,94.9,64.6,10.0,7.4,True,True,True,False,True,Day
A-1199,2,2022-02-20 07:51:34,Orlando,Orange,FL,28.518992898813075,-81.4784980715845,Clear,73.7,31.2,6.6,5.6,False,False,False,False,False,Day
A-1200,4,2022-07-26 05:20:15,Los Angeles,Los Angeles,CA,34.049485314123906,-118.25680732698603,Fair,41.1,50.3,7.7,8.4,True,True,False,True,False,Night
A-1201,3,2022-03-26 16:56:59,Austin,Travis,TX,30.27577365952238,-97.79843636290865,Clear,43.4,21.8,9.2,9.5,False,False,False,False,True,Day
A-1202,2,2022-04-12 10:05:01,Los Angeles,Los Angeles,CA,34.03099997548659,-118.31122664983212,Cloudy,88.8,50.6,8.7,0.3,False,False,False,False,False,Day
A-1203,2,2022-07-20 18:55:48,Los Angeles,Los Angeles,CA,34.099346820387865,-118.26942902299203,Light Rain,67.7,63.2,7.9,8.2,False,False,False,False,False,Day
A-1204,2,2022-04-21 15:00:00,Miami,Miami-Dade,FL,25.7453078479475,-80.06819142743187,Cloudy,73.4,71.4,8.7,3.3,False,False,False,False,False,Day
A-1205,3,2022-01-23 05:35:19,Charlotte,Mecklenburg,NC,35.17810743806167,-80.81149276457813,Fair,70.8,58.8,9.6,7.6,False,True,False,False,False,Night
A-1206,4,2022-09-06 19:00:25,Austin,Travis,TX,30.296961777299153,-97.79962992816102,Cloudy,81.3,65.7,9.8,8.3,False,False,False,False,True,Night
A-1207,2,2022-08-20 08:48:24,Orlando,Orange,FL,28.632358175366857,-81.31865409763425,Clear,82.0,26.3,9.1,6.0,True,False,False,False,False,Day
A-1208,2,2022-04-25 08:11:46,Houston,Harris,TX,29.70202239523915,-95.43513346154882,Clear,51.8,63.1,10.0,12.3,False,False,False,False,False,Day
A-1209,2,2022-03-20 10:16:04,Miami,Miami-Dade,FL,25.755434205427733,-80.11593480108722,Clear,72.5,85.1,9.9,1.3,False,False,False,False,False,Day
A-1210,2,2022-04-28 04:33:47,Chicago,Cook,IL,41.93129501366648,-87.67387636543761,Clear,43.9,69.3,7.0,2.5,False,False,False,False,False,Night
A-1211,2,2022-04-09 12:16:34,Houston,Harris,TX,29.788891918782248,-95.36432318425173,Clear,48.7,45.1,8.4,8.0,False,False,False,False,False,Day
A-1212,2,2022-09-27 06:49:49,Houston,Harris,TX,29.791462019606616,-95.26551857056322,Fair,60.4,63.4,8.8,15.4,True,False,False,False,False,Day
A-1213,1,2022-11-14 10:59:18,Los Angeles,Los Angeles,CA,34.05372424023371,-118.26121858028154,Clear,39.5,87.3,8.7,3.2,False,False,False,False,False,Day
A-1214,2,2022-04-27 09:41:04,Austin,Travis,TX,30.13429988072152,-97.65121281923498,Rain,53.3,71.4,7.5,6.7,False,True,False,False,False,Day
A-1215,2,2022-12-25 16:42:38,Orlando,Orange,FL,28.551192619145912,-81.38280679380881,Light Rain,32.4,71.9,7.9,11.8,False,True,False,False,False,Day
A-1216,2,2022-10-08 17:51:11,Miami,Miami-Dade,FL,25.780374132514858,-80.19615526026793,Fog,64.7,44.3,10.0,10.7,False,False,False,False,False,Day
A-1217,2,2022-02-17 06:11:17,Los Angeles,Los Angeles,CA,34.10849196508646,-118.28800383409789,Clear,89.6,52.8,7.1,9.5,False,True,True,False,False,Day
A-1218,2,2022-09-05 09:47:42,Orlando,Orange,FL,28.500751615109838,-81.30857927343908,Light Rain,65.5,58.6,8.4,4.1,False,True,False,False,True,Day
A-1219,3,2022-02-01 09:32:48,Dallas,Dallas,TX,32.86084097862122,-96.82178034536665,Overcast,65.5,96.1,10.0,6.9,False,False,False,False,False,Day
A-1220,2,2022-01-30 06:56:28,Miami,Miami-Dade,FL,25.746177706737953,-80.0965421469912,Rain,59.6,41.7,8.9,7.1,False,False,False,False,True,Day
A-1221,3,2022-03-06 17:24:23,Chicago,Cook,IL,41.85396813144328,-87.66118878505668,Fair,79.7,65.2,10.0,11.2,False,False,False,False,False,Day
A-1222,2,2022-09-23 16:58:37,Los Angeles,Los Angeles,CA,34.01616168767257,-118.2664650205015,Overcast,64.2,73.5,10.0,6.5,False,False,False,False,False,Day
A-1223,3,2022-08-30 07:59:32,Houston,Harris,TX,29.812716430784814,-95.31960226583045,Clear,48.5,74.8,4.7,12.4,False,False,False,False,False,Day
A-1224,3,2022-11-25 09:57:10,Atlanta,Fulton,GA,33.69420037827911,-84.39342386592139,Clear,67.5,55.0,6.9,6.8,False,False,False,False,False,Day
A-1225,2,2022-11-28 06:23:06,Houston,Harris,TX,29.791996320614757,-95.35537867824013,Clear,88.3,53.5,9.2,7.6,False,False,False,False,True,Day
A-1226,2,2022-03-10 15:20:19,Dallas,Dallas,TX,32.73632170926364,-96.86245006943685,Rain,43.6,98.6,8.4,6.5,False,False,False,False,True,Day
A-1227,2,2022-10-15 06:09:24,Houston,Harris,TX,29.758192095260437,-95.36428981753268,Clear,50.9,54.6,10.0,6.3,False,False,False,False,False,Day
A-1228,4,2022-04-14 22:35:47,Miami,Miami-Dade,FL,25.68546729717544,-80.17324663341653,Clear,63.4,51.6,10.0,6.7,True,False,False,True,False,Night
A-1229,2,2022-10-21 16:43:39,Chicago,Cook,IL,41.91736883546901,-87.54358522762833,Rain,59.7,78.6,6.0,7.1,False,False,False,False,False,Day
A-1230,2,2022-12-18 09:05:36,Houston,Harris,TX,29.75289798637951,-95.39372131999474,Clear,71.3,62.6,10.0,0.5,False,False,True,False,True,Day
A-1231,2,2022-09-16 14:11:57,Atlanta,Fulton,GA,33.77687151437357,-84.37112504933656,Light Rain,50.3,34.0,10.0,5.9,False,True,False,False,False,Day
A-1232,3,2022-04-05 18:30:15,Miami,Miami-Dade,FL,25.752754050210658,-80.13128894842414,Overcast,57.1,79.6,6.3,13.8,False,True,False,False,True,Day
A-1233,2,2022-05-21 13:25:27,Miami,Miami-Dade,FL,25.788087395469574,-80.18966877977888,Clear,65.8,52.0,8.3,0.0,False,False,False,False,False,Day
A-1234,2,2022-12-23 07:11:36,Los Angeles,Los Angeles,CA,34.04989452365261,-118.18939149463444,Clear,66.3,51.8,8.4,6.0,False,False,False,False,False,Day
A-1235,2,2022-04-14 09:49:19,Dallas,Dallas,TX,32.81373195244292,-96.67208633103554,Fair,104.1,100.0,10.0,4.8,False,False,False,False,False,Day
A-1236,2,2022-05-27 17:35:14,Houston,Harris,TX,29.787089307046003,-95.36832072866355,Thunderstorm,76.7,55.3,10.0,8.3,False,False,False,False,False,Day
A-1237,2,2022-07-08 15:21:43,Seattle,King,WA,47.61601211894693,-122.26591849157225,Light Rain,41.9,61.3,8.1,9.0,False,False,False,False,False,Day
A-1238,2,2022-02-20 15:49:31,Charlotte,Mecklenburg,NC,35.18209268094031,-80.81735789035633,Clear,49.8,78.3,8.1,7.6,False,False,False,False,False,Day
A-1239,3,2022-08-15 17:19:35,Chicago,Cook,IL,41.856230455557416,-87.58692768059117,Fair,44.6,41.4,10.0,0.0,False,False,False,False,True,Day
A-1240,3,2022-07-06 18:32:14,Los Angeles,Los Angeles,CA,34.013589371233074,-118.20844937143767,Fair,89.2,71.2,8.6,0.0,False,False,False,False,False,Day
A-1241,3,2022-01-03 18:49:45,Seattle,King,WA,47.67763473082366,-122.27877503426451,Cloudy,49.0,78.5,9.5,0.0,False,False,False,False,True,Day
A-1242,2,2022-02-18 05:28:46,Austin,Travis,TX,30.306217942459803,-97.69308544647399,Clear,73.8,86.5,10.0,6.5,False,True,False,False,False,Night
A-1243,3,2022-06-04 13:58:55,Austin,Travis,TX,30.26908741295994,-97.74661345170882,Clear,72.3,73.2,10.0,0.4,False,False,False,False,False,Day
A-1244,2,2022-07-29 16:21:34,Seattle,King,WA,47.57809251354504,-122.35989885631082,Cloudy,43.0,37.9,9.6,0.0,False,False,False,False,False,Day
A-1245,2,2022-03-10 16:06:05,Austin,Travis,TX,30.22771143727925,-97.72183122093718,Fair,58.7,68.7,6.4,3.3,True,False,False,False,False,Day
A-1246,4,2022-01-12 14:53:00,Dallas,Dallas,TX,32.782823758052416,-96.86965473022809,Clear,61.0,33.1,10.0,4.3,False,True,False,False,False,Day
A-1247,3,2022-05-22 07:19:22,Los Angeles,Los Angeles,CA,34.14436047935313,-118.21276889129508,Overcast,41.3,84.6,10.0,6.7,False,False,False,False,False,Day
A-1248,2,2022-07-18 17:29:58,Los Angeles,Los Angeles,CA,34.05249652490489,-118.20640607492268,Fair,91.8,81.5,10.0,7.0,False,False,True,False,False,Day
A-1249,3,2022-10-17 16:30:17,Atlanta,Fulton,GA,33.809096012649945,-84.39694290519705,Fair,67.6,64.5,6.3,7.2,False,True,False,False,False,Day
A-1250,4,2022-05-14 05:14:53,Dallas,Dallas,TX,32.79048317283672,-96.79479097531753,Cloudy,88.9,63.7,10.0,10.3,False,False,False,False,False,Night
A-1251,2,2022-06-07 11:07:14,Austin,Travis,TX,30.29532870851824,-97.69750704275717,Fair,98.1,59.8,7.6,5.8,False,False,False,False,False,Day
A-1252,2,2022-08-11 07:21:17,Charlotte,Mecklenburg,NC,35.20330413466699,-80.80574264375785,Cloudy,67.4,59.5,4.2,10.0,True,False,False,False,False,Day
A-1253,3,2022-06-02 08:01:35,Los Angeles,Los Angeles,CA,34.042346624869474,-118.19736054224906,Light Rain,70.6,79.4,8.7,5.6,False,False,False,False,False,Day
A-1254,2,2022-05-04 01:02:55,Los Angeles,Los Angeles,CA,34.010659704757565,-118.20484985187414,Cloudy,53.2,53.8,6.7,5.4,False,False,False,False,False,Night
A-1255,2,2022-06-02 10:34:25,Orlando,Orange,FL,28.553529183654007,-81.37388482751632,Cloudy,85.0,100.0,9.0,4.7,False,False,False,False,False,Day
A-1256,3,2022-05-27 13:04:01,Houston,Harris,TX,29.748228862372304,-95.37054369147455,Cloudy,64.3,63.5,6.5,6.9,False,False,False,False,False,Day
A-1257,2,2022-01-31 15:33:33,Miami,Miami-Dade,FL,25.779694278328304,-80.17068360999885,Fair,58.6,84.8,8.6,9.6,False,False,True,False,False,Day
A-1258,2,2022-02-24 15:49:24,Charlotte,Mecklenburg,NC,35.17783950606896,-80.77042534647872,Clear,53.5,26.9,5.8,9.6,False,False,False,False,False,Day
A-1259,2,2022-01-15 17:24:52,Los Angeles,Los Angeles,CA,34.0749863807248,-118.23048628842591,Clear,66.1,48.5,7.6,9.4,False,False,False,False,False,Day
A-1260,2,2022-05-08 07:42:42,Dallas,Dallas,TX,32.78514514462145,-96.73174207145006,Cloudy,74.3,78.3,9.7,8.2,False,False,False,False,False,Day
A-1261,4,2022-12-05 06:38:11,Miami,Miami-Dade,FL,25.76854348089709,-80.29343746774161,Fair,68.1,66.5,10.0,2.4,False,True,False,False,False,Day
A-1262,2,2022-04-09 17:01:53,Austin,Travis,TX,30.28666878999374,-97.72701940157509,Fair,71.9,60.6,8.4,18.0,False,False,False,False,False,Day
A-1263,2,2022-11-17 06:54:29,Miami,Miami-Dade,FL,25.74981995587982,-80.18766777300672,Overcast,61.8,81.2,9.0,1.7,False,True,False,False,True,Day
A-1264,4,2022-10-23 21:37:44,Houston,Harris,TX,29.95073586830598,-95.45309036979705,Clear,72.6,100.0,10.0,7.5,False,True,False,False,False,Night
A-1265,3,2022-04-14 17:41:23,Los Angeles,Los Angeles,CA,34.07562228664394,-118.31946019344869,Cloudy,72.1,36.9,9.8,19.0,False,False,False,False,True,Day
A-1266,2,2022-01-16 12:29:36,Los Angeles,Los Angeles,CA,34.057455598856016,-118.22063396875565,Fair,83.2,80.0,9.9,10.5,False,False,False,False,False,Day
A-1267,3,2022-04-06 22:58:52,Houston,Harris,TX,29.797498710141593,-95.36444351073469,Fair,77.1,51.2,10.0,4.2,False,False,False,False,False,Night
A-1268,2,2022-10-25 06:10:13,Charlotte,Mecklenburg,NC,35.20103701536751,-80.80357667084178,Clear,67.3,77.1,8.2,11.9,False,False,False,False,True,Day
A-1269,2,2022-10-20 08:15:49,Dallas,Dallas,TX,32.748981466690864,-96.92684031021918,Clear,71.2,50.9,7.4,7.8,True,False,False,False,False,Day
A-1270,2,2022-06-17 15:46:13,Miami,Miami-Dade,FL,25.801718434014617,-80.13832931176341,Clear,47.7,70.6,9.6,3.7,True,False,False,False,False,Day
A-1271,2,2022-09-06 09:58:04,Orlando,Orange,FL,28.582757151378367,-81.32536027540172,Fair,84.2,72.4,4.3,7.9,False,False,False,False,True,Day
A-1272,2,2022-10-09 19:30:44,Seattle,King,WA,47.6657875562779,-122.40126297427615,Fair,61.3,46.1,4.9,5.5,False,False,False,False,False,Night
A-1273,2,2022-10-22 05:43:30,Austin,Travis,TX,30.195941546931078,-97.67270022372776,Cloudy,63.1,50.5,10.0,6.1,False,False,False,False,False,Night
A-1274,2,2022-09-18 13:29:20,Los Angeles,Los Angeles,CA,34.04588054731918,-118.15417955132415,Fair,57.8,56.2,10.0,7.2,False,False,False,False,False,Day
A-1275,1,2022-07-13 14:54:40,Charlotte,Mecklenburg,NC,35.24358154140977,-80.90978231783012,Overcast,51.7,27.5,7.6,9.8,False,False,False,False,False,Day
A-1276,2,2022-04-25 15:04:40,Los Angeles,Los Angeles,CA,34.08821572125872,-118.23831781664319,Cloudy,52.7,69.1,6.5,10.6,False,False,False,False,False,Day
A-1277,2,2022-04-24 07:09:26,Miami,Miami-Dade,FL,25.788029148958152,-80.18189057028579,Clear,48.8,89.5,10.0,4.1,False,False,False,False,False,Day
A-1278,2,2022-09-22 09:29:12,Chicago,Cook,IL,41.83554611911621,-87.71968199036183,Clear,61.4,34.8,10.0,8.4,False,False,False,False,True,Day
A-1279,2,2022-01-29 17:52:39,Los Angeles,Los Angeles,CA,34.07793784488819,-118.26020198915067,Clear,77.5,73.2,7.2,5.9,False,False,False,False,True,Day
A-1280,2,2022-10-26 07:44:14,Charlotte,Mecklenburg,NC,35.24316177379472,-80.77289482823976,Heavy Rain,64.7,66.9,8.7,10.1,False,False,False,False,False,Day
A-1281,2,2022-05-17 17:19:44,Dallas,Dallas,TX,32.79262576443903,-96.83999872077771,Light Rain,75.0,46.2,5.4,2.9,False,False,False,False,False,Day
A-1282,2,2022-11-03 14:58:04,Orlando,Orange,FL,28.48347791780295,-81.28776689359853,Clear,72.2,100.0,8.1,6.9,False,False,False,False,True,Day
